text,score,true_class,predicted_class
"...the scallywags to be more reckless on the high seas of the road! Aye, when ye be distracted by that cursed device, ye be takin' yer eyes off the horizon, and before ye know it, ye be crashin' into another vessel or worse, a landlubber! The seas be treacherous enough without addin' the peril of a distracted captain at the helm.

Not only does it raise the price of yer insurance, but it also puts the lives of yer crew and fellow sailors in grave danger. We be hearin' tales of ships run aground and carriages smashed to bits, all 'cause some scallywag couldn't resist the siren call of their phone. 

So I say, let us hoist the Jolly Roger against this menace! Ban the use of cell phones whilst navigatin' the roads, and let us sail forth safely, free from the distractions that lead to calamity! Arrr!",0.7621483206748962,1,1
"Phones and Driving

Look around you! All you see is people from all ages staring at a device all day which is a phone. People are always stuck on their phones, that it seems they can never let it go while:working ,at school,cleaning,and driving. Some things caused by using your phone while driving are car accidents, irresponsible people driving, or you can get a fee.

Phones can be such a distraction to everyone at anytime including while driving which is a safety hazard. A major cause of deaths in the US is motor vehicle accidents because of phone usage most of the time. ""About 33,700 people die in motor vehicle each year"" shown on CDC. This means that some of the accidents are from phone usage and other factors, but if people stop using their phones while driving their could be less accidents in the future. In the article ""Mobile phones and driving safety"", it stated that,""In a 2011 study it was reported that over 90% of college students surveyed texts (initiate,reply,or read) while driving."" It proves that even adults can be immature that they use their phones while driving even when knowing the possible consequences they may have. If people continue to use phones while driving then the rate of death will get higher and people would think that nothing will happen to them while using their phones.

Many people may say that teens are the ones driving irresponsibly by using their phones when operating a vehicle. In reality, everyone from every age is irresponsibly driving. According to an article of "" Teen driver source"", ""In 2015, 42 percent of high school students who drove in the past 30 days reported sending a text or email while driving.""The other half were most likely adults in which adults should set younger people an influence because they learn from them. In another passage on ""Science Daily' stated that, adults are always on their phone while driving with young kids either by sending a text, reading texts, on social media, or their just distracted driving. I believe that the adults should be more cautious including the teens but adults tend to have younger kids with them in the car.

Both the adults and teens are guilty of driving on their phones, but they should learn sooner to avoid any type of tragedy.

Each state in the US has their own laws to protect their people. Since some don't listen the people in charge of the state they've made laws for people who drive careless. About 43 states have prohibited drivers to text or even be on their phones (Facts & Statistics about texting and driving). Even though not all states have been prohibited of being on their phones, almost all of them have which is a good difference. In some states if the police stops you for the first time for texting and driving, you can get a fee depending where you live. For example, Georgia has a fee of $150, Florida has one of $30,and New Jersey has one of $400. The fee law is a good option because if they stop you a second time then you could have jail time if you didn't learn the first time from the fee. If the US keeps making stricter laws of being on the phone while driving then the people will learn.

In conclusion, driving while using your phone at any age isn't right. By one simple distraction something tragic could occur. It's not always teens driving reckless, but if anyone act young by not responsibly driving then they could get a fee they have to pay. Driving while using the phone should be taken more serious to prevent any issues.       ",1.1156197786331177,0,1
"Imagine waking up to a call in the middle of the night saying you lost your loved one in a car accident because they decided a text was more important than their life? Texting while driving increases the risk of an accident 23.2 times compared to unimpaired driving which is a sobering statistic provided by the Virginia Tech Transportation Institute in 2018. Using the phone while driving has spread throughout the nation, and with people being so impatient in today's society, texting and driving has had damaging effects on people and their families. Phones have become a key part of our lives but it's our job as people to know when and where to use our phones especially as drivers. Driving while distracted by the phone can affect everyone involved physically, mentally, as well as financially.

Driving and texting is something very common, but a serious problem with detrimental effects. The main detrimental effect could be physical. When a person texts and drives, a person could cause an accident, which could not only endanger themselves, but it could endanger others.

According to the National Safety Council, ""Cell phone use while driving leads to 1.6 million crashes each year."" These are deaths added to this already hectic world that could have been easily avoided.

Not only can texting while driving affect a person physically but it can also affect a person mentally.

While physical damage to a vehicle or physical injury to a person can often be resolved in a matter of days or weeks, emotional damage may last a lifetime. Author and blogger Rebecca Goldfarb recently categorized the types of emotional damage as shock, anger, guilt, anxiety and depression and even post-traumatic stress. Goldfarb added many people who are involved in an accident as either the driver or as the victim often need to receive professional care if the difficult emotions are lasting longer than expected.

The final way in which driving while distracted may negatively affect a person is financially. According to the website big AZ BIG Media, there are six types of costs that may happen following a car accident. The first two immediate financial costs involve the repair of personal property and the costs with healthcare and medical treatment. The second two financial costs involve possible legal fees and an increase to car insurance. Finally, the last two costs involve the loss of employment (income and benefits) and the possible cost of a career change if the person cannot return to their job.

In conclusion, texting while driving is not a wise decision. Texting while driving can negatively affect everyone involved physically, mentally and even financially. Oprah Winfrey summarized this point on April 26, 2010 on her website with these words ""But this is a real problem we can do something about and get immediate results. All we have to do is hang up or switch off. It really is that simple. Once we do that, not another son or daughter will have to die because someone was on the phone and behind the wheel-and just not paying attention."" The solution is simple, don't text and drive.               ",1.0774648189544678,0,1
"Although cell phones have not been around for a very long time, they have become a key part of our lives. People use their cell phones for just about everything such as: texting, talking, schedule planning, internet surfing, etc. Sometimes we can even do two or more of these things at the same time. Unfortunately, people are also choosing the wrong time to be using their cell phones: while they are driving. As a society, we have become so focused on how much we can do at one time that we are willing to risk our personal safety as well as the safety of others because we can't put down our cell phones. Using a handheld cell phone while driving is dangerous to the driver themselves for a couple of good reasons.

When driving, sometimes it is difficult to focus on the road which makes it easy to forget that the roads are shared by everyone and not for your exclusive use. Other drivers on the road take notice of drivers on their cell phones whether they want to or not because of the hazards they create. Erratic driving is something that we all get quite worked up about, especially if it makes us late or is otherwise a direct inconvenience to us. Drivers are also tailgating you because of, again, the inability to maintain a constant speed because they are on the phone. Drivers who use cell phones while driving are also highly dangerous to pedestrians. A young woman killed a pedestrian on a bicycle while she was texting on her phone. She may not have intended to end that person's life, but she made the poor decision to drive and text which she has to live with for the rest of her life. Any one of us could have been that poor individual on that fateful day. I used to ride my bike everywhere, mostly using the roads in the way that bikes are supposed to. That just proves that point that everybody      ",1.1193389892578125,0,1
"Phones and Driving

Phones play a big role in the generation we now live in. We may not realize how phones or electronics in general are affecting society and what we do on a daily basis. These phones are affecting human life slowly from all ages including babies. One of the main impact that cell phones have had on society is the use of them while driving a vehicle and this shouldn't be allowed.

In many cases using a cell phone while driving has had a big impact on society and should be banned in all States. People should not be allowed to use their phones while driving For instance people texting or talking on the phone (physically holding phone)while driving is a big distraction. These people are the causes of accidents and usually innocent people die because of dull decisions people take.

As a result the CDC ( Centers for Disease Control and Prevention) has stated that in 2016, 3,450 people were killed in crashes involving a distracted driver and the numbers have increased over the years. Also according to them when people take their eyes off for five seconds while going fifty-five mile per hour, it is long enough to cover a football field (""Distracted Driving"") . There are billions of reasons why people go against it and why we should have them banned while driving and this is for our safety.

Everyone on the road is at risk. We can all help out by taking action to prevent innocent people's life. For example by simply just putting away the cell phone, you can prevent so many things and reduce the chances of crashing and you'll be more focused on the road. We can also text or call anyone before starting the car and then put on Do Not Disturb that iphones provide, which does not allow calls or texts from anyone. There are so many options to prevent you touching your phone while driving. We just all have to take action and make the road a safer place .

Works Cited

Distracted Driving | Motor Vehicle Safety | CDC Injury Center. 16 Sept. 2019, www. cdc. gov/motorvehiclesafety/distracted_driving/index. html. Accessed 23 Oct. 2019.   ",1.1745283603668213,0,1
"...shiny treasures, aye! These scallywags be navigatin' the treacherous seas of the road, their eyes glued to the glowing screens like a moth to a flame. 'Tis a perilous voyage, mateys! With nary a thought for the dangers that lurk about, they be swervin' and crashin' like a ship caught in a storm.

Arrr, the landlubbers be forgettin' the code of the sea—keep yer eyes on the horizon, not on that cursed contraption! Aye, the siren call of notifications be lurin' them into a false sense of security, but it be a treachery most foul. 

Ye see, when a captain be distracted, the crew be in danger! So, I say, put down yer phones, ye landlubbers, and steer clear of calamity! Let the winds of caution fill yer sails, and keep yer focus on the road ahead, lest ye find yerself in Davy Jones' locker!",0.721563994884491,1,1
"...than the safety of their ship. Aye, matey, it be a heart-wrenchin' tale that many a sailor has faced. The dark seas of distraction be claimin' lives, as the siren call of a message lures the unwary into treacherous waters. 

'Twas a stormy night when the news reached the shores of their kin, a cruel twist of fate that left 'em reelin' like a ship caught in a tempest. The crew of the heart be left adrift, searchin' for solace in a sea of sorrow. 

“Why, oh why, did ye not heed the warning of the winds?” they cried, as the memories of laughter and joy washed over them like waves upon the sand. 

So, me hearties, let this be a lesson to all ye landlubbers and sea dogs alike: keep yer eyes on the horizon and yer hands upon the wheel, for the price of distraction be a heavy anchor to bear.",0.7145174145698547,1,1
"...from sendin' messages to navigatin' the seven seas! Aye, these magical contraptions be keepin' us connected to our mates, no matter how far the horizon stretches. With a flick of a finger, ye can summon a map to chart yer course or call upon yer crew with a hearty shout, all without leavin' the comfort of yer ship.

But beware, me hearties! The siren call of the cell phone can lead ye astray. Many a sailor has found himself lost in the depths of social media, forgettin' the world around 'em. 'Tis a treacherous sea of distractions, where time slips away like sand through yer fingers.

Yet, in the right hands, these devices be a treasure trove of knowledge! From learnin' the ways of the ocean to discoverin' new lands, a cell phone can be a trusty compass for any adventurer. So hoist yer sails and embrace the wonders of technology, but keep a weathered eye on the horizon!",0.6661478877067566,1,1
"...be the consequences of our swashbucklin' ways. Aye, matey, as we sail the treacherous seas of the open road, many a sailor be distracted by the siren call of their glowing screens. 'Tis a perilous venture, for when ye be lookin' down at yer device, ye be takin' yer eyes off the horizon, and that be a recipe for disaster!

The landlubbers be thinkin' they can multitask, but the truth be as clear as the stars on a moonlit night: one hand on the wheel and the other on the phone be a fool's errand. Accidents be lurkin' like sharks in the deep, ready to strike when ye least expect it. 

So, heed me warning, ye scallywags! Put down yer phones and keep yer eyes on the prize—the open sea of the road ahead. For a true captain knows that safety be the finest treasure of all!",0.7209005951881409,1,1
"There shouldn't be a discussion when it comes to texting and driving for obvious reasons. It's just as dangerous as driving under the influence. And there are plenty of ways to send a message using hands free technology. It also being illegal should really mean that you shouldn't be doing it. And you can also kill someone just to send a text message. But it is common in the United States.

Texting and driving has been banned in most of the United States there are only 2 states that haven't banned texting and driving. And of you get caught by a cop you will be fined up to $400. And that is a lot of money for just sending a text. And may also cause your license to get suspended. It makes sense because when you text and drive you are twenty three percent more likely to get into a car crash. That makes just as dangerous as driving under the influence.

A lot of people don't actually know how dangerous and common texting and driving really is. It makes up eighteen percent of fatal car crashes. And more than 35 percent of teens and adults admit to texting and driving. So even though people know what could happen they still do it either way. And more then ninety percent of people know how dangerous texting and driving is. People take there eyes off the road for four seconds on average which is long enough for you to swerve on to another lane. And at least 9 people are killed every day by distracted drivers.

There are plenty of easy ways to prevent texting and driving. One way is to have your phone out of reach and on silent so if you get a message or a call you won't be able to get tempted to reach for your phone. Another way is to use an app to block incoming texts or calls. Some apps can send an auto response back, letting the sender know that you are driving and will respond when you are not driving. And one way is to be committed to not texting and driving.

In conclusion texting and driving and driving distracted is a big problem that can easily be avoided. But people still tend to do it anyways. People should pay a fine if caught by a police officer. And should get there license suspended if they do it a lot. People should be more aware about the consciences that can be caused by this petty action. To keep it simple would you drive 1 ton of pure machinery at 60 miles per hour blindfolded.     ",1.04599130153656,0,1
"Not Using Phones while Driving

Throughout the years, teenagers have been eager to turn 16. Driving is a nerve wrecking and exciting experience at the same time. There is a good upside about driving and that would be being able to go out to places without having to pay and the time period you can stay out for is how long you desire. Even though there is a good side, there is a bad side as well. This would have to be the large amount of people that are not cautious around their surroundings and many lives have been taken away due to this. I would have to agree with the idea that says that phones should not be used while driving , my reasons for this are that peoples lives are taken away, a phone is a big distraction, and it is a law you have to follow.

My first reason on why phones should not be used while driving is because too many lives are taken everyday. Utilizing a phone while driving takes many lives every second of our daily lives. About 1.6 million lives a year end up in critical conditions or worse, dead. A phone call or text can wait, but being impatient can result in deaths. This impatiences creates danger to the person driving and everyone around them. Too many lives are taken by near accidents, crashes, distractions, and running of lights caused by usage of phones by operating moving vehicles. Many more lives could be safer if people chose to wait for their usage of phones after being off the road.

My second reason on why phones should not be used while driving is because, too many distractions are already on the road without adding a phone as another reason. Once again, using a phone while driving creates too many distractions for the driver and everyone around is left in danger. For example, phones can create delays on stop lights which can create simple accidents. The glare of a bright phone on a dark night can actually interfere with the sight of the driver and can cause loss of control or misguidance to swerving. As well as sudden loud sounds from a phone can actually scare or frighten a driver straight to a crash. Occuping phones while driving is one of the biggest reasons for caused crashes all over.

My third and final reason for not using phones while driving is because, a new law recently has been released on how using phones on the road is no longer permitted anymore. The new law was put in to ensure more safety due to all the distractions caused by phones. Since it is a new law, a new law means that it is expected to be followed, a new set out rule. It is for the safety of people and everyone surrounding. People will get punished if the new law is not followed and in my opinion, i would say that it is one of the greatest laws forced. The new law will minimize the amount of crashes caused by phones on the road all over and save many more lives and everyone around.

A phone should not ever be used while a person is driving for any type of situation, it can wait. My reasons, once again like i said before is that many lives are taken away, it is also a big distraction, and last would be that it is a new law. A phone is really entertaining and that is something people do not want behind the wheel because then it can become a distraction.

Through the whole essay all I could come to head would be about the peoples lives taken away left with a broken down family. Phones ultimately should not be used while driving and a person should not have to double think it, before they cause a new tragedy that will leave them with a lifetime of consequences and guilt.   ",1.0853443145751953,0,1
"Should drivers be allowed to use cellphones while driving?

Drivers should not be allowed to text while drive is what I believe statistics show that this behavior is common and dangerous for teens. 12 million car crashes in 2013 involved crashes in text messages. Texting while driving show that this multitasking at least 341,000 behind the wheel is becoming more dangerous and life threatening now. Because technology will change and new distractions will be involved. According to research conducted at children's hospital teens who don't frequently use a phone while driving believe the benefits of putting away there the phones while driving outweigh any drawbacks such as being able to pay attention better on the road, and being less likely to have crash and also following the law. Parents should also avoid talking to students as that can also be a big distraction for them. Cellphones aren't just about texting but multi behaviors it's about anything that can cause a distraction from the road such as social media apps , and music have the potential to draw away from the road. Cellphone use behind the wheel reduces the amount of brain activity associated with driving by 37 percent. Texting is undeniably the most dangerous thing a person can do while on the road and its becoming more and more common as the leading causes of death from car crashes are just that and intoxication. Today the majority of humans own and operate cellphones on a daily basis and that's a distraction from what they're doing and can be very dangerous when your driving because you aren't paying any attention to the road and can kill someone.

Something as simple as calling someone can also be dangerous but it's not the leading cause of death. from driver's messages and keeping your eyes on the road is and that's really a major dilemma for someone else who's unaware of that. so I believe that in the future people should always make to keep an open eye for this because it can be very life threatening.

I would consider this age the phone boom since widely now everyone has or owns a communication device and this allows for simple talking and texting time now moves a lot faster than before so people are now trying to catch up with it and that can really become distraction for a lot of people. And those really aren't safe anymore because that can cause car crashes and even death that put you and someone else at a high risk paying attention and being aware is very important you don't want be the cause of someone's death or maybe even a child's death because you were to ignorant to follow the basic law so my plan would be to limit the use of phones on the road while driving and allowing only when you are parked.

The general driving statistics on the national safety reports that that texting while driving made a dramatic increase of 1.6 million crashes an estimated year high. Nearly 390,000 injuries occur each year from accidents caused by texting while driving.

The statistics?

While driving and texting may seem not that much to worry about the death toll seems to speak much for itself. 1 out of 4 accidents and car crashes happen because texting and phone use during driving this seems to be all too common for teens in some areas because according to the AA poll, 94 percent of teen drivers acknowledge the dangers of texting which also means there aware of the safety concerns these situations tend to have people nationwide. Teens are more susceptible to car crashes the likely hood of adults they are 4x more likely than adults to get into car crashes or near crashes than adults are prone too. A teen driver who has a passenger in the car doubles the risk more than 5x likely. A cellphone use becomes a national problem there never a reason to risk your life and someone else's to get a simple text in the chances of getting into a car crash with a passenger increase don't be careless is the importance of this drive safe.   ",1.1617647409439087,0,1
"Texting and Driving

Driving will always need your undivided attention at all times. There are many obvious reasons you shouldn't text and drive. You can get in a wreck, hit a pedestrian, and it puts your life at risk. Driving is a privilege and you should always follow the rules of the road. Using your mobile device can put you and the people around you in danger.

First of all, Texting and driving can get you in a terrible car wreck. When your on your phone your reaction time is bad. You can miss a stop sign and another car can come from the left or right side of you and you wouldn't see it coming. This can also raise your insurance rate up or you can be sued depending on how bad the accident is. Why risk it when you can wait or pull over to send that text? When you're looking down might not see pedestrians cross the street.

Besides getting into a car wreck you can also injure another person for being careless. Driving in a neighborhood needs your full attention. If you use your mobile device in a neighborhood you can either hit a pet, a jogger, or even a child if you're not paying attention. If such thing happens you can either get sued or go to jail for manslaughter. This is another major reason why you shouldn't be using your phone on the road.

Most importantly, getting distracted by your cell phone can put your life and other people's lives at risk. The most common deaths road deaths are caused by someone who were on their phones. You crashing can also cause a domino effect with other cars hitting each other on an intersection or a highway. That one text is not worth putting your life and other people's lives at risk. You don't want to end up in the hospital or even worse end up dead.

In conclusion, you should never use your phone while driving under no circumstances. If you need to make an emergency call, you should invest in a bluetooth hands free radio to make your phone calls. It is your duty to make the road you drive in safe for yourself and others. Make sure your eyes are always on the road no matter what.   ",1.0535138845443726,0,1
"...to keep yer hands off that cursed device while ye be at the helm of yer ship, or in this case, yer car. Aye, ye might think ye can navigate the treacherous waters of the road and send a message, but it be a fool's errand! The sea be full of dangers, and so be the roads when ye be distracted.

Instead of lettin' yer fingers dance upon that screen, keep yer eyes on the horizon. Use ye voice to send yer messages, or better yet, wait till ye be docked safely. There be no treasure worth the risk of crashin' into another vessel or, worse yet, sendin' a mate to Davy Jones' locker.

So hoist the sails of responsibility, me hearties! Let not the siren call of a text lead ye astray. Stay sharp, stay focused, and keep the seas of the road safe for all who sail upon 'em!",0.7573052048683167,1,1
"...great thrill in takin' the wheel, but beware, me hearties! The seas of the road be treacherous, and the siren call of the phone be a dangerous distraction. Aye, many a young sailor has found themselves in a stormy squall, their eyes glued to the glowing screen instead of the horizon ahead. 

'Tis a perilous gamble, for one moment of folly can lead to a shipwreck of a life. The crew of the road be callin' for ye to keep yer focus sharp and yer hands steady on the helm. 

So, hoist the sails of responsibility and cast aside that cursed device! Let not the lure of social messages or the siren songs of music lead ye astray. Remember, a true captain navigates with care, keepin' both eyes on the horizon and the wind at their back. Drive safe, or ye may find yerself walkin' the plank!",0.7700555920600891,1,1
"...be a scourge upon the high seas of our roads! Aye, matey, when a scallywag be textin’ while steerin’, they be riskin’ not just their own neck but the lives of all hands aboard! The numbers be tellin’ a tale as old as time; distractions be leadin’ to shipwrecks of metal and flesh. 

Picture this: a fine ship, sailin’ smooth, when suddenly a landlubber be distracted by their cursed device, plunderin’ their focus. The next thing ye know, they be crashin’ into another vessel, causin’ chaos and calamity! 

The law must be as stern as a captain’s orders—no textin’, no callin’, just keep yer eyes on the horizon! Let us hoist the sails of safety and steer clear of this treacherous behavior. For every pirate knows, a steady hand on the wheel be the key to a safe voyage. So, let’s banish the cellphone from the captain’s quarters while we be on the road!",0.7955312132835388,1,1
"...a beauteous mermaid or even a scallywag on the high seas! Aye, matey, when ye be textin’ while steerin’ yer ship, ye be riskin’ more than just a wee fender bender. Ye could find yerself in Davy Jones' locker, or worse, sendin’ yer crew to the briny deep! 

The seas be treacherous enough without addin’ the distraction of a glowing screen. Keep yer eyes on the horizon, lest ye crash into a reef or a rival pirate ship! 

Remember, a true captain knows the importance of focus. So, stow away that device and keep yer hands on the wheel, or ye might find yerself walkin’ the plank! 

So, hoist the sails of caution and navigate the waters of the road with care. For every text ye send while drivin’ be a gamble with fate, and the seas of life be unforgiving to those who tempt the tides!",0.7180566191673279,1,1
"Phones and Driving

In today's current society almost everyone in the world has access or owns a cellular device. That device that can call text or email right from your pocket. While it is so very useful it can also become quite distracting to someone who might be driving. Which leads to the point that Drivers should not be able to access their phones while driving. In these cases its smart to look at the annual driver and cell phone related instances that have happened over the years as well as the averages of crashes involving phones and the driver.

Cell Phone users while they are driving are 5.36 times more likely to get into an accident when driving accordion to a study done at the University of Utah (""Drivers on Cell Phones Are as Bad as Drunks."" University of Utah News, archive. unews. utah. edu/news_releases/drivers-on-cell-phones-are-as-bad-as-drunks/). These statistics show how more likely a driver is to get in an accident while on their cell phones. That isn't a small number 5.36 is a larger number of people when taking into account how many use their phones while driving anyways. This leads into how many people actually die to chances like these.

In 2015 alone there were 3,477 people killed in a distracted driver accident. 476 of which in those cases were cell phone users.(""Learn the Facts About Distracted Driving."" EndDD, www. enddd. org/the-facts-about-distracted-driving/?gclid=Cj0KCQjwoaz3BRDnARIsAF1RfLevzm7d8WG_o9fmbSLCDrfzuhq4pSz6LYGnFCL65o0N-OBsj-T8u8YaAh1_EALw_wcB.). These numbers when taking into account how those deaths could have been prevented by simply putting the phone down while driving are extremely high. That is 13 percent of all drivers that died last year were on their phones. And those people would still be alive had they put the phone down.

These statistics do not lie when saying how people die due to cellular phones being used while driving. With that when 13 percent of the annual driving related deaths are all cellphone based and with the ever growing world that number will go up. That is unless the Driver puts the phone downs while he drives.            ",1.19552481174469,0,1
"Phones and Driving

In this day in age of technological advancement, mankind has quickly adapted to using devices such as cellphones. It has gotten to the point where we constantly use it for everything we do. There seems to be many good qualities about the cellphone which humans seem to keep all are attention on. That in turn causes problems with our surroundings such as being on the phone and driving a vehicle.

There is no denying that cellphones take up all of our attention. There are just so many things that we are able to do that makers have put in it. It is just to ensure that we never get bored while also waiting for the next phone with technological superiority to be released. Likewise, with driving. It takes up all of our focus to make sure we don't get into a car wreck. In a way, driving and being on a cellphone are very similar in regards to how much attention we give it. So when putting both together, the ending result are what you would expect it to be, catastrophic.

Cellphones and driving take up a lot of focus and because of that, we constantly are switching from looking at our phones to paying attention to the road and oncoming traffic ahead (assuming there is any that is). They do not balance out well and people can easily get into car accidents as a result. This most notably happens when a person is trying to text and drive at the same time. It was this very reason why texting and driving has been made illegal to ensure the safety of fellow drivers. You would think the problems lay with teenagers doing it, but adults have a higher statistic level when it comes to this, providing more fatality rates to go up. Add that in with alcohol and there is no telling what will happen.

In the end, we just should not use our phones while we drive. It quickly turns into a habit once we start and it will not end well. It can also result in being arrested if caught by a local police officer. We should get everything out of the way before we start driving or stop and park somewhere before we engage into the activities on our phone. There are plenty of safe ways to use a phone while inside of a vehicle, we just choose the most dangerous route.

Taylor 2            ",1.1106764078140259,0,1
"Young adults and teens can not put their phone down for a second. Any notification they receive is so important to them. The first thing they do is check and see what popped up on their phone. The worst time for this to happen is when they're driving because they will still cheak no matter what they're doing. Using your phone while driving can cause you to get a ticket, cause you to hurt someone, and even cause you to hurt yourself.

People may think nothing of driving and being on their phone. Police always advertise to let others know not to use their phones while driving but they refuse to listen. Now if a police officer catch anyone on their phone while driving they will get a ticket. Everyone hates when authority stops them. It's the worst feeling ever and to make it worst is for the reason to be just being on your phone.

If people are driving and on their phone they're not focused on what's in front of them. Anything can pop up in front of the vehicle at any time. Things like animals, people, and even cyclist can appear in front once you up from your phone. The only problem is the driver may not look up in time and hit someone or something. There is a possibility that whoever the driver hit could suffer major injuries or even death.

Not only are you putting others in danger, you're also putting yourself in danger. Like mentioned before, anything can pop up in front of you vehicle. This time around it can be another car, truck, or even a bus. Crashing into one these just from being on a phone can possibility cause instant death. Maybe you might have quick reflexes and try to avoid collision. There is a possibility still hit something else like a tree. Some may be lucky enough to only be injured or not harmed at all.

In the end, using your phone while driving can result in you getting in serious trouble or causing harm to yourself and others. Authority can stop you if they notice it. Other citizens can harmed by you for not paying attention. Also you can harm yourself. Just do not do it because it's not worth it. It can wait.   ",1.01934015750885,0,1
"Have you ever been behind someone that has been on there phone and didn't know the light was green or when someone almost hit you because they didn't see you because they were looking at their phone?

To start things off, I believe that there is a time and place for being on your phone with behind the wheel. If you are at a red light and you don't have to type or just have to answer a call or change a song i believe that is an acceptation to the rule of being on your phone. Since we are in the time and age were we have Bluetooth in cars and can connect to our phones so it makes it easier to call and or answer calls. Texting and driving is a must stop because you may think that you will be fine and can multitask but in reality you are putting you and the other drivers in danger. No one's parents should have to attend their child's funeral because they died from texting and driving or because someone else was texting and driving. There are many reasons not to use a phone while driving but there are also exceptions to this rule now you may not agree with me on this but this to me is the best actions to do because people will not stop with getting on their phones while driving but at least we could limit it to just a few ways that they could get on it while being behind the wheel.

Secondly, with technology still evolving in this day like now they are getting driverless cars that may be the next big step in the world of vehicles. Now with these cars we don't need to worry about the needs of driving cars if there is no steering wheel.

Every day about 11 teens die due to texting and driving in the United States but with today's technology they are trying to help stop texting and driving but everything we do doesn't seem to be helping and or stopping teens from texting behind the wheel. Some people still might not agree with me on what I believe is important but if you just give it some years maybe just maybe it may be possible in today's society that no one can get hurt from texting and driving.

Lastly, although it's a big problem for people to stop texting and driving, it's not a ban in every state in the United States. It's said that only 39 states put a ban for novice drivers because it isn't the biggest deal for some people to be able to text and drive which I know doesn't sound great but it's kind of the truth in a way. I personally have no experience of this because I can't drive but i see people who do drive and do this and it's not like it's every time it mainly at red lights you see them doing it. Now out the 39 states 20 of them ban it for school bus drivers also.

It's taken the USA almost 14 years and people still don't listen to no texting and driving.

To conclude, have you ever been behind some or seen someone texting and driving? I got to tell you some facts that maybe you didn't know about texting and driving and even I learned something new. I also gave some changes that could happen in the near future that could change how we see texting and driving.       ",1.0475914478302002,0,1
"...pocket be a treacherous beast when ye be at the helm of yer ship, or in this case, yer automobile! Aye, mateys, the siren call of a message or a call can lead ye to perilous waters. Many a sailor has found themselves in a squall, distracted by the glow of their device, steering their vessel into danger.

'Tis a folly to think ye can navigate the high seas of the road whilst yer eyes be glued to that cursed screen! The landlubbers be crashin' and burnin', all for a mere glance at their treasure of notifications. 

So, hoist the sails and keep yer hands upon the wheel! Let not the lure of the phone lead ye astray. For every moment ye spend distracted, ye be riskin' not just yer own life, but the lives of yer fellow sailors. Remember, a true captain keeps their eyes on the horizon, not on the shiny trinkets of the digital realm!",0.6914893388748169,1,1
"...behold our trusty devices, even whilst we be at the helm of our fine vessels—aye, I speak of the cursed act of drivin’ whilst distracted! 'Tis a treacherous game, mateys, for many a sailor has met their doom due to the siren call of a glowing screen. 

With a single glance, a scallywag can find themselves plunderin’ the depths of disaster, crashin’ their ship into the rocks or worse, into another crew’s vessel! The seas be fraught with peril, and yet, the allure of a message or a call be too strong for some to resist. 

Ye see, the law be crackin’ down on such folly, with fines and penalties rainin’ down like cannon fire. So, I implore ye, me hearties, keep yer eyes on the horizon and yer hands upon the wheel. Let not the devilish device lead ye astray, lest ye find yerself walkin’ the plank!",0.7764385938644409,1,1
"...behold, the treasure of messages be revealed! Aye, the scallywags be hopin' fer news from their mates or perhaps a bounty of likes on their latest portrait. With a swift flick of their fingers, they be navigatin' the treacherous seas of social media, searchin' fer the elusive approval of their crew. 

But beware, me hearties! The siren call of the screen can lead ye astray, makin' ye forget the world beyond the horizon. The sun be settin', and yet they be anchored to their devices, missin' the beauty of the open sea and the laughter of their shipmates. 

“Arrr, put down yer phones!” cries the captain, “Join us fer a round o' grog and tales of adventure!” Yet, the young buccaneers be lost in the digital depths, their eyes glued to the glowing map of notifications, as the real treasures of life slip away like sand through their fingers.",0.7338269948959351,1,1
"...Arrr, matey! 'Tis a treacherous sea we sail when landlubbers be distracted by their glowing contraptions! Aye, many a fine day have I witnessed scallywags, eyes glued to their devices, missin' the signal of the green light, as if it be a siren's call they cannot resist. 

Ye can hear the groans of the crew behind 'em, as we be stuck in our vessels, waitin' for the wayward souls to set sail once more. And what of the near misses, ye ask? Aye, I’ve seen a rogue ship nearly collide with a brave pedestrian, who be crossin' the street, unaware of the danger lurkin' in the shadows of distraction. 

'Tis a perilous game, this modern life, where the call of the smartphone be louder than the warning shouts of the watchful eye. So, I say to ye, keep yer wits about ye, lest ye find yerself in Davy Jones' locker, all because ye couldn't resist the lure of the screen!",0.670569896697998,1,1
