text,score,true_class,predicted_class
"
The 51-year-old businessman looked rather pleased to be seeing his new girlfriend, the 47-year-old fashion entrepreneur Daniela Rajic, at NYC hotspot Lavo.
The pair stepped out to the hot spot and seemed to be enjoying their time in the presence of one another as they were seen smiling and holding hands as they entered the venue.
Daniela was styled in a casual outfit as she wore a white t-shirt tucked into a grey pair of skinny jeans.
She accessorized her look with a long black scarf and wore a pair of stunning heeled lace-up boots as she walked into the venue.
The blonde beauty wore her long locks down as she matched her eye make-up with a dark shade of lipstick.
Tom was casually dressed as he sported a white t-shirt with a pair of beige pants, with a green jacket on top of it.
The businessman went for a low-key vibe as he donned a pair of trainers while accessorizing with a gold watch and bracelet.
It is unclear how long the pair had been seeing one another for, as Daniela was first spotted hanging out with Tom at a charity event back in November.
The blonde appeared to be Tom's date when he made his first public appearance since he was spotted getting very cosy with a mystery woman at a club in Miami in August.
At the time, Daniela and Tom had not confirmed their relationship.
However, a source confirmed to Us Weekly that they were an item at the time.
The news of the new romance comes after Tom's divorce from Luann was just finalized after the couple reached a settlement deal.
The pair initially met in 2016 after he was first seen on The Real Housewives Of New York City during a dinner date with Luann at the iconic restaurant, Le Bilboquet.
They became engaged in December of the same year and later tied the knot just five months later, in a lavish wedding in Palm Beach, Florida.
However, after numerous reports of their marriage being on shaky grounds, it was revealed that the pair had split in August last year, when Luann decided to file for divorce.
",0.8365066051483154,1,1
"Our short showers and drizzle aren’t going away. But the dayslong drenchings that sometimes soak the city? They’ve been happening more, according to a Seattle Public Utilities study.
Attention, Seattle residents: Have you noticed more steady, long-lasting rainstorms in a city better known for gray skies, short showers and drizzle? Turns out you’re on to something.
Over the last 15 years, the city’s had more extreme rain, according to a new study by Seattle Public Utilities (SPU) officials, who say the weather is a climate-change preview.
“This confirms our anecdotal evidence,” said James Rufo-Hill, an SPU meteorologist. “For years, people have been saying, ‘I think the rain is getting worse around here,’ and now the data shows that.”
SPU has been measuring rainfall for about four decades with gauges in 17 locations across the city, such as Magnuson Park, the Maple Leaf Reservoir, Fauntleroy Ferry Dock and Aki Kurose Middle School.
The information from the gauges helps SPU plan and design drainage and sewage projects, Rufo-Hill said.
The last major rainfall study was in 2003, so SPU had some catching up to do. The sprinklings most common in Seattle aren’t going away, according to Rufo-Hill. And the city’s rare flash storms aren’t necessarily worsening.
Seattle has a longer-than-average rainy season, but is only 44th nationally in total accumulation, less than such cities as Atlanta, Houston and New York.
That’s partly because our typical rain comes from low, layered clouds rather than high, dense clouds. And that may be a reason why many of us are umbrella-averse.
“Most of the rain we get hasn’t changed,” Rufo-Hill said.
But according to the SPU study released in December, “extreme” rainstorms have become more common — and more extreme.
What exactly does that mean? SPU measures storms by how long they last and how much rain they dump, and then categorizes those storms based on how often they can be expected to occur.
What used to be considered a once-in-a-century storm for a 24-hour period — 4 inches — can now be expected once every 25 years, according to Rufo-Hill. The new standard for a once-in-a-century storm for a 24-hour period is more than 5 inches.
Another example based on the addition of 15 years of data: What used to be a once-in-a-century storm for a 6-hour period — 1.86 inches — can now be expected every 25 years, according to SPU’s modeling.
Also becoming more extreme are rainstorms lasting six hours and those lasting three days with levels of precipitation expected every five or 10 years. Another, more poetic name for these superstorms: “atmospheric rivers.”
“Our definitions of extreme and normal have changed,” Rufo-Hill said.
Here’s something confusing: Seattle has been hit with at least 4 inches of rain in 24 hours several times since SPU started keeping track — in 1981, 1986, 2003, 2007 and 2010. That’s a lot more than once every 25 years.
What gives? SPU’s projections take the superlong view rather than concentrating only on what’s happened since its gauges were installed in 1977, Rufo-Hill said.
“We’re doing the best we can with the sample size we have,” he said.
Wanting it to stop
The science is complicated, but some long-timers say it sure seems like the change has been easy to see.
“I used to be able to pedal my bike and stay dry with the evaporation,” said John Dunlap, who moved to Seattle about 40 years ago.
“It’s not like that now,” said Dunlap, who was shopping at REI for cross-country skiing gear and hoping for some extreme snow in the mountains. “The drops are bigger.”
Terrie Botts, a retired engineer, isn’t the type of person to trust her instincts. She likes evidence. But the lifelong area resident also has wondered whether the skies are dumping more rain on her town. Not that she minds.
“I’m in harmony with the rain,” Botts said. “I’m not somebody who gets bummed out.”
Then there’s Jose Mayorquin, a web developer. He thinks the SPU data make sense, having noticed more storms that “last all day long and I just want it to stop.”
But Mayorquin, who grew up in Seattle, sees a silver lining amid the city’s recent population explosion.
“Hopefully it’ll stop people from moving here,” he quipped.
Not likely, with a record number of apartment buildings under construction. Down the block in booming South Lake Union, Jesse Peck was working on one of them, grateful for a break in the rain.
Downpours make construction work harder and wetter, said the electrician, who lives in Sultan.
“We have guys working eight hours a day just dealing with the water that gets in” before a building is fitted with windows and roof, he said. “Seems like there are more days where it never stops raining.”
David Laskin wrote the book on that. Literally. The self-described “weather nut” penned “Rains All the Time: A Connoisseur’s History of Weather in the Pacific Northwest.”
“The one thing I love most about rain in Seattle is the variability. My personal favorite is the convergence-zone rain, where you can see the air masses come together with pouring rain,” he said. “I think most weather nuts tend to love extremes.”
The new measurements matter — and not only because they interest amateur weather watchers like Laskin, Rufo-Hill said.
Built for a drip
SPU will use the information to help make decisions about projects that prevent flooding and protect the environment.
In parts of the city with pipes that receive both sewage from buildings and stormwater from streets, rainstorms can overwhelm the system and send a nasty mixture spewing into local waterways.
To comply with a 2013 consent decree, SPU is building an enormous storage tunnel under the Lake Washington Ship Canal. The tunnel will keep nearly 60 million gallons of polluted water out of the canal each year.
That effort is already on its way, but future projects will benefit from the new rainfall data, Rufo-Hill said.
“When we’re putting a pipe in the ground, we’ll use this data in combination with other information to determine exactly how much larger it should be,” the SPU scientist said.
“Generally speaking, Seattle’s drainage and wastewater infrastructure was sized for a different climate,” he added. “Seattle’s system was built for a drip, not a downpour, and we’re seeing more downpours.”
The rainfall information also is important because scientists like Rufo-Hill think climate change will ensure that extreme rainstorms continue.
“We may have just gone through a period of variability. But the best-available science suggests” there will be change over the long term, he said.
Mayor Jenny Durkan mentioned the increase in extreme rainstorms this week while touting steps she contends the city must take to combat climate change, such as installing electric-vehicle charging stations and solar panels.
“Cities don’t have the luxury of climate denial and cannot wait for federal leaders to embrace science. The effect of inaction is already at our doorstep,” Durkan said in a statement.
SPU’s study, Rufo-Hill said, jibes with local rainfall data collected by the National Weather Service.
And Logan Johnson, meteorologist-in-charge at the service’s Seattle weather-forecast office, brought up another reason to pay attention.
“This study underscores the need to better prepare for flooding, not only in Seattle, but throughout Western Washington,” Johnson said.",0.9412258863449097,0,1
": Take short showers. Don’t drink tap water. And please, do stop dialing 911 to ask for help clearing mud and debris off roads during storms.
A Seattle Public Utilities study has determined that heavy downpours will occur with greater frequency in the future and will likely produce flooding, overflows and sewage leaks on Seattle’s urbanized, forested slopes.
The results of the two-year study, released Wednesday, were not entirely a surprise. What researchers found was that heavy downpours will occur with greater frequency in the future and will likely produce flooding, overflows and sewage leaks on Seattle’s urbanized, forested slopes.
The study also found that most of the city’s sewer mains, constructed in the early 1900s and now badly in need of repair, would not be able to handle the influx of stormwater.
“We have a lot of work to do to improve the sewer system,” said Jim Kelly, the public-utility’s director of wastewater treatment.
The results mirror those of a separate study released by the National Climate Assessment earlier this year. That report, based on nearly a decade of scientific research, predicted that the Northwest could expect to see increased snowpack, a boost in precipitation, heavier downpours and longer periods of drought.
Wednesday’s SPU report used historical data from rainfall monitoring stations, computer models and research by the University of Washington to determine how Seattle will weather the onslaughts of heavy rainfall in the future.
The city’s stormwater system — drainage systems, creeks, wetlands and streams — will be able to withstand the heavier rains, according to the study. But it will be less able to handle the torrential downpours Seattle sees about twice a decade, when 2.5 inches of rainfall can fall in just 24 hours, said SPU spokesman Aaron Betz.
The storm system would have to be strengthened to handle that volume.
Seattle averages 38 inches of precipitation a year.
To help avoid sewage overflows and floods, the Seattle Department of Transportation plans to improve the city’s drainage systems and replace",0.8730283975601196,1,1
"BEIJING (Reuters) - China will take action to defend its interests if the United States damages trade ties, the Ministry of Commerce said on Tuesday, after U.S. President Donald Trump authorized an inquiry into China's alleged theft of intellectual property.
Trump's move, the first direct trade measure by his administration against China, comes at a time of heightened tension over North Korea's nuclear ambitions, though it is unlikely to prompt near-term change in commercial ties.
U.S. Trade Representative Robert Lighthizer will have a year to look into whether to launch a formal investigation of China's policies on intellectual property, which the White House and U.S. industry groups say are harming U.S. businesses and jobs.
The United States should respect objective facts, act prudently, abide by its World Trade Organization pledges, and not destroy principles of multilateralism, an unidentified spokesman of China's Ministry of Commerce said in a statement.
""If the U.S. side ignores the facts, and disrespects multilateral trade principles in taking actions that harms both sides trade interests, China will absolutely not sit by and watch, will inevitably adopt all appropriate measures, and resolutely safeguard China's lawful rights.""
The ministry said the United States should ""treasure"" the cooperation and favorable state of China-U.S. trade relations, and warned that any U.S. action to damage ties would ""harm both sides trade relations and companies"".
China was continuously strengthening its administrative and judicial protections for intellectual property, the ministry added.
China's policy of forcing foreign companies to turn over technology to Chinese joint venture partners and failure to crack down on intellectual property theft have been longstanding problems for several U.S. administrations.
Trump administration officials have estimated that theft of intellectual property by China could be worth as much as $600 billion.
Experts on China trade policy said the long lead time could allow Beijing to discuss some of the issues raised by Washington without being seen to cave to pressure under the threat of reprisals.
China repeatedly rebuffed attempts by previous U.S. administrations to take action on its IP practices, and has insisted it rigorously protects intellectual property.
State news agency Xinhua said the U.S. investigation is a unilateralist ""baring of fangs"" that will hurt both sides.
Jacob Parker, vice president of China operations at the U.S.-China Business Council said Trump's memo is only the beginning of the process, but that he expected a decision on how to move forward from the administration in 60-90 days.
""I think it will be much faster than a year,"" Parker said.
Coming to terms on a bilateral investment treaty would be a better way to get China to address the IP issues, he added.
""This isn't a surprise. Our companies have been honing their crisis communications and internal planning processes since the election. The rhetoric that came up during the campaign led them to take proactive action then. They are prepared, aware and ready for these types of actions going forward.""
The investigation is likely to cast a shadow over U.S. relations with China, its largest trading partner, just as Trump is asking it to put more pressure on North Korea to give up its nuclear programm.
Trump has suggested he would be more amenable to going easy on China over trade if it were more aggressive in reining in North Korea.
China has said the issues of trade with the United States should not be linked to the North Korea problem.
Ken Jarrett, president of the American Chamber of Commerce in Shanghai, said in a statement on Tuesday that trade and North Korea should not be linked, but that the investigation was a ""measured and necessary step"".
""The president's executive order reflects building frustration with Chinese trade and market entry policies, particularly those that pressure American companies to part with technologies and intellectual property in exchange for market access,"" he said.
""Chinese companies operating in the United States do not face this pressure.""",1.0229990482330322,0,1
"another $200 billion in tariffs on Chinese goods.
FILE PHOTO - A man rides a bicycle past the U.S. Embassy building, where U.S. President Donald Trump spoke on the telephone with Chinese President Xi Jinping to discuss North Korea, in Beijing, China, June 19, 2017. REUTERS/Jason Lee/File Photo
Trump has been trying to cut China’s huge trade surplus with the United States, while China’s foreign ministry has accused the United States of starting the largest trade war in economic history.
“After the United States announced new tariffs of $200 billion, if the U.S. takes further escalating steps, we will take necessary measures to resolutely defend our interests,” the Ministry of Commerce said in a statement.
It did not give details on what measures it would take if Trump decided to proceed.
Trump had said in March that trade talks with China were “going along nicely,” but U.S. officials have accused Beijing of backtracking while trying to persuade the United States to lift some tariffs.
Trump also criticized the lack of intellectual property safeguards in China after he signed a memorandum on Monday to increase scrutiny of foreign investments in the United States on grounds of national security.
“I have ordered an additional $200 billion in duties against China, a tremendously successful company,” he said.
Trade frictions have increased over the past year as Trump has embraced a “go-it-alone” agenda that has spooked investors, including in China.
In March, Trump imposed a tariff increase of up to 25 percent on $50 billion in Chinese goods and Beijing retaliated with similar penalties on a matching amount of U.S. imports.
He has since threatened to target another $267 billion in Chinese goods for additional tariffs of 10 percent or 25 percent, if Beijing struck back against the new U.S. tariffs.
Last week, Trump had said he was preparing tariffs on an additional $267 billion of imports if China hit back.
“I’m thinking about tariffs on an additional $200 billion because I think that’s the",0.8801276087760925,1,1
"PIMS staff protest continues on 5th day
Islamabad :The Vice Chancellor of the Shaheed Zulfiqar Ali Bhutto Medical University (SZABMU) Prof. Dr. Javed Akram was unceremoniously forced out of his office Friday by teeming protestors demanding separation of the Pakistan Institute of Medical Sciences (PIMS) from the medical university.
Meanwhile, sensing the fury of the protestors, the ministries of Capital Administration and Development Division (CADD) and Law sprung into action with assurances that the summary of the PIMS amendment bill would soon to send to the Prime Minister for approval, given that all legal procedures and formalities pertaining to the bill have been addressed.
Continuing their protest for the fifth consecutive day under the umbrella of the All Employees’ Movement for Restoration of PIMS, the protestors sealed the office of the VC, and resolved not to permit him to occupy his seat under any circumstances. “He will have to vacate the PIMS building,” they shouted amidst deafening slogans. Senior consultants’ participation in the protest has added to the resilience of the emotionally charged employees fighting for separation of the two institutions.
“If they have a problem with my person, I am ready to step down and tender my resignation,” the VC offered. In the same breath, he drew attention to the suffering being endured by the up to 20,000 patients who visit PIMS every day for medical treatment. “I am against cessation of patient services, because patient care comes foremost. We should not endanger the lives of patients by suspending health and medical services,” Prof. Javed said while talking to journalists. He also visited the Parliament House, apparently to inquire about the status of the bill and to explore possibilities for its swift passage.
As promised a day earlier, the Minister for CADD Dr. Tariq Fazal Chaudhry and core representatives of the PIMS Restoration Movement had a meeting with Minister for Law Zahid Hamid to discuss the current status of the bill. The Law Minister told his secretary to table the bill for the PM’s approval, given that there are no reservations now on behalf of any of the stakeholders. “When the summary was last sent to the PM, the Ministry of Finance, which had already vetted the bill before sending it to the PM, came up with some minute observations, which triggered unwarranted delays,” the media spokesperson of the movement Dr. Asfandyar Khan recollected.
Dr. Tariq Fazal confirmed that all observations on the bill have been rectified and that efforts are being made to have it tabled in the currently ongoing session of the Parliament. “The PM has, in principle, agreed to separation of PIMS from SZABMU, and the process is expected to be completed soon,” he stated, urging the protestors to immediately call of their strike in the interest of patient care.
The protestors, however, displayed no laxity in their stance. In a meeting convened late in the evening, they decided to continue the strike till their longstanding demand is met. “We have succumbed to the government’s hollow promises in the past and have learnt our lesson all too well. We cannot be deceived yet again,” Dr. Asfandyar maintained.
Meanwhile, JI leader Mian Muhammad Aslam and CDA representative Chaudhry Muhammad Yasin also expressed solidarity with the protesters by joining them at PIMS. “Unity in your ranks will leave the government with no other option but to pass the amendment bill. You have the power to get it done. We will not surrender PIMS to any force,” the JI leader stated.",1.0288000106811523,0,1
"Muhammad Saeed Akhtar has assured the demonstrators of taking notice of their grievances.
The staff from the Department of Pharmacy of the Post Graduate Institute of Medical Sciences (PGIMS) had been demonstrating for the past five days on the PGIMS and SZABMU premises to press their demands including their promotion to the BPS-19 and BPS-20.
They blocked roads by placing containers, chained themselves, blocked entry and exits from the university main gate, which created serious problem for the patients and staff. As the protest demonstration went on the fifth day, the university Vice Chancellor directed the Department of Pharmacy head Dr. Muhammad Tariq Qureshi to lodge the grievances of the protestors with the SZABMU administration.
He assured them that the university administration would not only listen to their grievances but address them. The SZABMU administration had assured the protesters that it would not take action against them. However, it was a day later when the protestors met the SZABMU Vice Chancellor they were handed show cause notices for taking part in the protest. Later, the protestors also received the show cause notices from the SZABMU administration.
They argued that they had already protested against the former vice chancellor, Prof. Javed Akram over the department heads’ promotion. They added that it was a collective decision of the department staff to stage protest demonstration as a way to put pressure on the government and the administration to meet their demands which had not been met yet.
“We have all the right to protest against our grievances especially when the SZABMU administration has not even initiated the proceedings against the former Vice Chancellor on our complaint,” said one of the Pharmacology heads, adding that the protest continued by other heads against the university administration and the government for not taking action against the former vice chancellor.
“The current Vice Chancellor told us to lodge complaints against the former vice chancellor and if he is not punished than he will take notice of our reservations as well,” Dr Muhammad Tariq Qureshi, head of the Department of Pharmacy, said and added that the vice chancellor has assured them that if the former vice chan",0.9018691778182983,1,1
"There’s nothing like a good night’s sleep to prepare us for the new day. But sadly many people aren’t getting one.
New research* reveals that the average Brit wakes up three times during the night, and for one in 10 of us it’s 7 to 10 times.
Here’s 10 reasons people say they can’t get a good night’s sleep.
1. Going to the toilet
Nearly half those surveyed (47%) have to get up to use the loo during the night. This happens more often if we’ve had liquids before going to bed, and functions as nature’s own little alarm clock. Unfortunately, it usually goes off around 3am…
2. Being woken up by discomfort
A bad back or even general aches and pains are keeping 19% of us awake at night.
3. Snoring
A hefty 41% of us fed up of having to poke our other halves until they turn over.
4. Being edged out
A sizeable 25% of us wake up to find ourselves occupying a sliver of space on the edge of the bed, as our partners have managed to occupy our side as well as theirs.
5. Tossing and turning
This affects 10.5% of us too, whether it’s us doing it, or our partners.
6. Bedroom talk
10% of us have to put up with our partner talking, or making other weird noises, in their sleep
7. Phone problems
10% of us are woken up by our partner looking at their phone, because no matter what manufacturers say, the light that emits from them at night is still enough to wake people up.
8. Brought to book 4.6% of us are woken by a partner who is watching TV or reading (presumably because they can’t get to sleep).
9. Bad dreams or nightmares
These affect 11% of us - and who hasn’t woken up sweating about the bogeyman under the bed?
10. Plain old anxiety
This affects 6% of us. We’re worrying about the next day at work, bills, relationships, waking up in the middle of the night and not being able to get back to sleep...
The survey of 2,000 British adults was carried out by mattress company Tweak Mattress (tweakmattress.com).
Psychologist Robert Stewart said: “There are two main reasons our sleep is good or poor, and these are our sleep hygiene and our sleep cycles.
“Sleep hygiene relates to our ‘before-bed’ routine. Not drinking or eating a lot, choosing the same time to sleep each night, and not looking at phones, laptops or TV in bed, to name a few.
“Getting these right should help in getting you off to sleep, but more importantly, there are the sleep cycles you go through.
“A person will go through 5 stages of sleep in a night and each of these vary in depth.
“Stage 5 or rapid eye movement (REM) stage is the lightest stage of sleep and this is where people are most likely to stir.
“Whilst we cannot control this, the surrounding environment, such as a partner snoring, other noise or discomfort, will impact on whether we return to sleep smoothly or are awoken.
“So to drift back to sleep seamlessly and without disturbance, ensure you have the best environment to aid this, whether it be earplugs or a comfortable mattress.”",0.9680365324020386,0,1
"lasting 20 minutes, and this adds up to six days lost sleep and a good night’s sleep is not something that can be caught up on the next day.
To kickstart your body’s sleep mechanism and ensure a good night’s sleep, you need to think about your sleep routine.
Here we take a look at seven good habits for a healthy and happy night’s sleep…
Don’t stay in bed all day
In general we should try to be active during the daytime and go to bed only when we feel tired
Sleep specialist Dr Neil Stanley, says: “You shouldn’t stay in bed all day if you can’t get to sleep. If you’re feeling restless, get up and do something you find calming such as listening to music. Read or do some light exercise but don’t eat or watch television.”
Freshen up to sleep
To sleep well, don’t go to bed when you’re too hot or too cold. Dress in a thin T-shirt and trousers, so if you feel hot, you can easily take them off; and if you feel cold, a dressing gown will keep you comfortable.
Experts recommend leaving your curtains open and letting light into your bedroom, especially in the morning when you wake up, and at night when you want to go to bed. Sunlight stimulates the body’s melatonin production that controls the body clock to maintain the circadian rhythm.
Treat snoring and sleep apnoea
Many people snore – in fact nearly one in five people snore every night. Many people who snore also have sleep apnoea which is a serious condition that causes sufferers to stop breathing briefly at night. It can be a sign of heart disease and stroke.
Lifestyle changes such as losing weight, quitting smoking and alcohol, avoiding taking sleeping pills and avoiding drinking too close to bedtime can help. However, if these do not work, surgery is often the next step.
Try not to eat too close to bedtime
The body has its own internal clock, a circadian rhythm, which tells us when we need to be awake and when we need to sleep.
When we do something such as have a large evening meal, the body is triggered to think it’s night",0.864235520362854,1,1
"Mark Wright opens up about missing Michelle Keegan admitting he’s 'lonely' in LA without his wife — after the Our Girl actress confessed 'it's nice to spend some time apart' MARK Wright has opened up about missing his wife Michelle Keegan, despite having bagged his dream TV presenting job in LA.
Mark Wright is in America presenting for Extra TV [BACKGRID]
Mark Wright might be in LA working his dream job, but former The Only Way is Essex star has revealed that he's finding his new life a struggle, away from his loved ones, including wife Michelle Keegan.
The presenter moved stateside a few months ago after scoring a job on hit US entertainment show Extra, working alongside former Saved by the Bell star Mario Lopez.
But his American transition hasn’t been all that easy as the 30 year old moved abroad without his wife Michelle Keegan, the former Coronation Street actress who is currently filming BBC’s Our Girl in South Africa, with filming then moving to Malaysia.
Michelle Keegan stars in Our Girl as Corporal Georgie Lane [BBC]
Mark has now admitted to feeling pretty lonely without her and his lifelong pals to hang out with.
""I’ve had the same group of friends since I was a kid. I miss them lots, I miss my family, my wife’s away working"", said the presenter.
""We can’t get to each other right now because she’s working solidly every day like I am, too.
Michelle Keegan and Mark Wright celebrate Michelle's 30th birthday in Mallorca Monday, August 07, 2017 1 / 11
/
Play slideshow Michelle Keegan and Mark Wright celebrate Michelle's 30th birthday in Mallorca Monday, August 07, 2017 1 / 11
/
Play slideshow Michelle Keegan shows her support for hubby Mark Wright during his DJ set
Michelle Keegan joined hubby Mark Wright at his DJ set at BH Mallorca Hotel to celebrate her 30th birthday whilst she takes a break from BBC's Our Girl– click here to see snaps of the loved up pair
Mark Wright and Michelle Keegan are living and working in different countries [Mark Wright/Instagram]
""I’m without my friends, without my family, without my wife – it’s always going to be a bit lonely"", revealed Mark to The Sun.
The presenter is adamant, however, that he's not complaining, and is enjoying his new job with Extra, admitting: ""It's all just a bit pinch yourself.""
But, he confessed that he is looking forward to being reunited with Michelle in a couple of months.
Mark has admitted he's lonely with out his wife Michelle Keegan [Flynet]
Marks confession comes after his wife revealed she finds it ""nice to spend time away from"" her hubby in a candid interview.
And while the pair often face marriage rift rumours – which they consistently deny – Michelle has now spoken out about the long distance that the duo constantly have to work through.
""We text as much as we can. Last year I had a lot of time off from work so we literally spent all day and night together, but at the moment it’s nice to spend some time apart and be able to miss each other again,"" Michelle told Closer magazine.",1.0374531745910645,0,1
"up about missing wife Michelle Keegan.
The former TOWIE star, 31, admitted he's ""lonely"" in Los Angeles, after Michelle, 31, went off on a work trip back to the UK to film Our Girl.
Michelle went back to the UK a week ago, having told him about the filming opportunity for a month, and said it was ""hard being away from her"".
Speaking on his Heart FM show with co-host Laura Whitmore, he said: ""I miss her. It's lonely without her, it's weird.
""We've literally been side-by-side for the last year, apart from a couple of weeks here and there where we have gone away.
""The last year has been us together as a couple. I didn't expect that.
""I never thought at the age of 31 I would have a missus and be so settled down. But it feels good.""
Five months after his move to the US for work, the star said Michelle would soon be ""moving in with me"" in LA so they can live together.
But in the meantime, she's going back and forth from the UK to the US – much to the surprise of her TV star beau.
He said: ""She was telling me before she went, ‘Look, I’m going to be on a job from 2pm to 10pm every day’. So I’m like, ‘Oh yeah, I’ve got it – you’re busy and stuff.’
""I knew I was going to be in work too, so we would meet up when we’re done working. That was the plan. And it was fine.
""She was busy, I was busy. And I didn’t see her for 24 hours – not even a phone call.""
Despite his initial shock at her schedule, the star added: ""I do realise that there are two people in a relationship.""
Most read in Celebrity News
KATE FLIES HOME
Kate Garraway rushed home to UK on Monday from South Africa
'LOVELY GIRL'
Heartbroken fans pay tribute to late reality TV star Lyric McKerrigan
'LOSING MY FRIEND'
Meghan Markle &",0.8836653232574463,1,1
"President Ram Nath Kovind addressed the nation at 7 pm on August 14, the eve of India's 71st Independence Day.
Kovind's address will be broadcast live on All India Radio (AIR) and on all channels of Doordarshan in Hindi at 7 pm followed by the English version of the speech, a statement released by the central government on Sunday said.
The Hindi and English versions of his speech will then be broadcast in all regional languages across the country by the local Doordarshan channels.
AIR will broadcast the regional versions of the speech from 8 pm onwards on regional radio networks.
This will be Kovind's first address to the nation after being sworn-in as the President of India on July 25 this year. He was elected as the nation's president on July 20.
Here are all the live updates:
7:23 pm IST: ""Jai Hind! Vande Mataram!"" President Kovind concludes his first address to the nation.
7:22 pm IST: President Kovind urges citizens to help educate the under-privileged children of the Indian society.
""I urge you to help educate less-privileged children in our society. Help teach a child other than your own. Enrol and pay the school fees or buy the books of at least one child other than your own.""
7:20 pm IST: Kovind speaks about the soldiers guarding the country's border.
""Our soldiers who guard our borders, on a hot day in the desert or high up on a cold mountain, are not just doing their duty but also displaying their selflessness. Our police and paramilitary forces that brave death to combat terrorism to keep us safe are not just doing their duty but also displaying an extra degree of selflessness,"" says the president in his first address to the nation.
7:19 pm IST: ""Today, the world sees our country as a responsible global citizen, a growing economy, and a solution provider to various international challenges - such as climate change, disasters, conflicts, humanitarian crises, radicalism and terrorism,"" says Kovind.
""As citizens and children of India - whether we live at home or abroad - we must ask ourselves how we can add to our country's pride,"" he adds.
7:18 pm IST: President Kovind speaks about demonetisation.
""Your patience and understanding during the demonetisation period and your support in the battle against corruption and black money reflected a responsible and enlightened society. Demonetisation has boosted our efforts to build an honest society.""
7:17 pm IST: The president speaks about a ""New India"" by 2022.
""In the year 2022, our country will complete 75 years of Independence. It is our national resolve to attain certain desired milestones for a New India by then.
""What do we mean by a New India? There are some obvious parameters - like a house for every family, power on demand, better roads and telecom, a modern railway network, rapid and sustained growth.""
""New India must be a society rushing towards the future, but also a compassionate society where the disadvantaged and backward sections of the society are part of our national developmental process.""
""I am confident that a strong partnership between citizens and the government will help us meet the goals of New India.""
7:15 pm IST: President Kovind speaks about GST.
""The government is implementing GST to eliminate multiple taxes and simplify transactions - but we have to make sure this an essential part of our everyday transactions and business culture. I am happy that the transition to the GST system has been smooth.""
7:13 pm IST: The president speaks about building toilets to make India open-defecation free.
""The government is building toilets or helping build toilets - but it is for each of us to use those toilets and make India open-defecation free. The government can frame laws and strengthen law enforcement - but each of us need to be a law-abiding citizen and build a law-abiding society.""
7:10 pm IST: Kovind talks about the importance of sharing and caring and how it makes us ""a gentler and happier society and help us understand each other with greater empathy.""
""We should also work with unity and purpose to ensure that the benefits of government policies reach all sections of society. For this, the partnership between citizens and government is essential.""
7:08 pm IST: ""I remember a tradition I saw my family and society follow during my childhood. When there was a wedding in one family, the entire village shared the responsibility and contributed irrespective of the caste or community they belonged to. The bride became the daughter of not just a single family but of the entire village,"" says the president.
""There was a sense of caring and of sharing, and of inter-dependence. If you helped your neighbours in their times of need, they instinctively helped you in turn,"" he adds.
7:06 pm IST: ""It is time to take inspiration from such freedom fighters and work towards the progress of the nation,"" says the president.
7:05 pm IST: President Kovind lauds the efforts of Mahatma Gandhi, Jawaharlal Nehru, Netaji Subhash Chandra Bose and Sardar Vallabhbhai Patel to attain freedom for the country.
""Gandhiji was not alone in this nationwide struggle for freedom and reform. Netaji Subhas Chandra Bose exhorted our people, saying: ""Give me blood and I will give you freedom"". At his word, millions of Indians joined the freedom movement under his leadership and gave their all.""
""Nehruji emphasised that India's age-old heritage and traditions could co-exist with technology and a quest to modernise our society.""
""Sardar Patel taught us the importance of national unity and integrity, and a disciplined national character.""
7:03 pm IST: Kovind pays tribute to all those freedom fighters who fought to attain independence for the country.
""For our independence, we owe so much to the countless freedom fighters who made great sacrifices to bring us here,"" says Kovind.
He mentions names of Rani of Kittur Chennamma, Rani of Jhansi Lakshmibai, Matangini Hazra - the heroine and martyr of the Quit India Movement.
""Matangini Hazra was an elderly woman, into her 70s. She was shot by the colonial police in Tamluk, in Bengal, while leading a peaceful protest march. She died with ""Vande Mataram"" on her lips and with the hope of a free India in her heart,"" Kovind says.
He adds: ""Freedom fighters like Sardar Bhagat Singh, Chandrashekhar Azad, Ram Prasad Bismil, Ashfaqullah Khan, Birsa Munda and thousands of others gave their lives for us. We can never forget them.""
7:01 pm IST: President Kovind begins his address to the nation. He extends greetings to the entire country on the eve of India's 71st Independence Day.
""On August 15, 1947, we became a free nation. Sovereignty and the responsibility for our destiny moved from the British crown to the people of India. It was the culmination of a dream for our country - a dream seen by our forefathers and freedom fighters. We were free to imagine and build our nation anew,"" says Kovind.
6:55 pm IST: President Kovind to address the nation shortly.
6:30 pm IST: President Kovind is expected to speak about issues being faced by India and the developments that the country has witnessed since BJP came to power.
6:20 pm IST: Kovind's speech will also be broadcast live on the official YouTube channel of the Ministry of Information and Broadcasting. You can watch it live here:
The president has given assent to six important legislations since taking office three weeks ago. One of the legislations includes extending the jurisdiction of the trial to various courts in cases related to maritime claims, arrests, and detentions of ships.
In 2016, former president Pranab Mukherjee had spoken about the passing of the Constitution Amendment Bill for GST in Parliament. He had also spoken about the rising intolerance, attacks on the weaker or backward sections of the society, the sanctity of the Constitution, obstructionism in politics, terrorism, foreign policy and the recent developments in India.",0.9478557705879211,0,1
